data,sku,descricao,qtd_usada_unidades,custo_unitario_brl
2024-11-29,BEB003,Café Espresso,27,1.74
2024-11-29,ENT002,Carpaccio de Filé Mignon,28,14.97
2024-11-29,PRI001,Spaghetti alla Carbonara,59,19.08
2024-11-29,ENT001,Bruschetta Tradicional,40,8.24
2024-11-29,SOB002,Panna Cotta,40,8.46
2024-11-29,SOB001,Tiramisu,40,9.58
2024-11-29,BEB005,Vinho Branco (Taça),41,8.81
2024-11-29,PRI004,Risotto ai Funghi,62,23.18
2024-11-29,BEB002,Água Mineral,30,1.0
2024-11-29,BEB008,Suco Natural,22,3.08
2024-11-29,BEB007,Aperol Spritz,31,12.68
2024-11-30,PRI004,Risotto ai Funghi,67,22.14
2024-11-30,SOB004,Gelato Misto,54,6.47
2024-11-30,BEB004,Vinho Tinto (Taça),36,11.06
2024-11-30,PRI008,Pizza Margherita,65,14.12
2024-11-30,PRI006,Filetto di Manzo,78,31.32
2024-11-30,PRI007,Ossobuco alla Milanese,72,36.42
2024-11-30,BEB005,Vinho Branco (Taça),28,9.35
2024-11-30,BEB001,Refrigerante,43,1.66
2024-11-30,ENT001,Bruschetta Tradicional,37,8.23
2024-11-30,ENT004,Antepasto Misto,32,20.29
2024-11-30,BEB007,Aperol Spritz,31,12.74
2024-11-30,BEB008,Suco Natural,50,3.2
2024-11-30,PRI001,Spaghetti alla Carbonara,56,18.76
2024-11-30,PRI002,Fettuccine Alfredo,70,17.36
2024-11-30,SOB001,Tiramisu,20,9.68
2024-11-30,BEB002,Água Mineral,32,1.04
2024-11-30,SOB002,Panna Cotta,30,8.44
2024-11-30,ENT005,Calamari Fritti,46,14.24
2024-11-30,BEB006,Prosecco (Taça),32,11.5
2024-11-30,ENT003,Burrata com Tomate,39,17.6
2024-11-30,PRI005,Gnocchi al Pesto,70,17.39
2024-11-30,BEB003,Café Espresso,41,1.73
2024-11-30,PRI003,Lasagna Bolognese,45,19.48
2024-11-30,SOB003,Cannoli Siciliano,54,7.45
2024-11-30,ENT002,Carpaccio de Filé Mignon,38,14.49
2024-12-01,PRI005,Gnocchi al Pesto,80,17.13
2024-12-01,PRI006,Filetto di Manzo,69,32.01
2024-12-01,BEB003,Café Espresso,40,1.78
2024-12-01,ENT003,Burrata com Tomate,47,18.34
2024-12-01,PRI004,Risotto ai Funghi,83,23.07
2024-12-01,BEB002,Água Mineral,23,1.04
2024-12-01,PRI002,Fettuccine Alfredo,78,17.22
2024-12-01,PRI001,Spaghetti alla Carbonara,63,17.78
2024-12-01,ENT001,Bruschetta Tradicional,34,8.26
2024-12-01,PRI008,Pizza Margherita,93,14.14
2024-12-01,PRI007,Ossobuco alla Milanese,42,34.7
2024-12-01,SOB002,Panna Cotta,51,8.7
2024-12-01,BEB007,Aperol Spritz,46,12.55
2024-12-01,BEB005,Vinho Branco (Taça),31,9.32
2024-12-01,ENT002,Carpaccio de Filé Mignon,29,14.71
2024-12-01,PRI003,Lasagna Bolognese,64,20.4
2024-12-01,SOB003,Cannoli Siciliano,20,6.98
2024-12-01,ENT005,Calamari Fritti,53,13.51
2024-12-01,BEB004,Vinho Tinto (Taça),26,10.77
2024-12-01,BEB001,Refrigerante,46,1.55
2024-12-01,SOB001,Tiramisu,38,9.55
2024-12-01,ENT004,Antepasto Misto,36,21.48
2024-12-01,BEB006,Prosecco (Taça),36,11.58
2024-12-01,BEB008,Suco Natural,45,3.31
2024-12-01,SOB004,Gelato Misto,38,6.52
2024-12-02,PRI004,Risotto ai Funghi,59,23.9
2024-12-02,BEB002,Água Mineral,28,1.02
2024-12-02,BEB003,Café Espresso,35,1.66
2024-12-02,PRI003,Lasagna Bolognese,36,19.54
2024-12-02,PRI008,Pizza Margherita,69,14.2
2024-12-02,BEB007,Aperol Spritz,48,12.99
2024-12-02,SOB003,Cannoli Siciliano,18,7.45
2024-12-02,PRI001,Spaghetti alla Carbonara,53,18.9
2024-12-02,PRI005,Gnocchi al Pesto,50,17.37
2024-12-02,ENT002,Carpaccio de Filé Mignon,28,15.71
2024-12-02,PRI007,Ossobuco alla Milanese,51,36.19
2024-12-02,SOB004,Gelato Misto,32,6.59
2024-12-02,BEB004,Vinho Tinto (Taça),21,10.69
2024-12-02,BEB001,Refrigerante,41,1.54
2024-12-02,PRI006,Filetto di Manzo,56,32.57
2024-12-02,BEB008,Suco Natural,38,3.31
2024-12-02,ENT004,Antepasto Misto,17,20.14
2024-12-02,ENT005,Calamari Fritti,26,14.03
2024-12-02,BEB006,Prosecco (Taça),34,11.6
2024-12-02,BEB005,Vinho Branco (Taça),35,9.52
2024-12-02,ENT003,Burrata com Tomate,27,18.45
2024-12-02,SOB001,Tiramisu,18,9.87
2024-12-02,PRI002,Fettuccine Alfredo,45,16.29
2024-12-02,ENT001,Bruschetta Tradicional,27,8.77
2024-12-02,SOB002,Panna Cotta,19,8.64
2024-12-03,SOB003,Cannoli Siciliano,28,6.78
2024-12-03,SOB004,Gelato Misto,16,6.71
2024-12-03,BEB005,Vinho Branco (Taça),38,9.08
2024-12-03,BEB001,Refrigerante,34,1.59
2024-12-03,PRI002,Fettuccine Alfredo,67,17.73
2024-12-03,PRI007,Ossobuco alla Milanese,42,35.63
2024-12-03,PRI004,Risotto ai Funghi,32,22.05
2024-12-03,SOB001,Tiramisu,18,9.62
2024-12-03,PRI001,Spaghetti alla Carbonara,36,17.75
2024-12-03,BEB002,Água Mineral,39,1.02
2024-12-03,PRI006,Filetto di Manzo,43,31.99
2024-12-03,BEB006,Prosecco (Taça),24,12.01
2024-12-03,ENT002,Carpaccio de Filé Mignon,26,14.69
2024-12-03,BEB008,Suco Natural,19,3.28
2024-12-03,PRI008,Pizza Margherita,39,14.32
2024-12-03,PRI005,Gnocchi al Pesto,39,16.93
2024-12-03,BEB004,Vinho Tinto (Taça),33,10.79
2024-12-03,BEB007,Aperol Spritz,26,12.65
2024-12-03,ENT004,Antepasto Misto,23,19.95
2024-12-03,PRI003,Lasagna Bolognese,51,20.16
2024-12-03,SOB002,Panna Cotta,24,8.73
2024-12-03,ENT005,Calamari Fritti,19,14.39
2024-12-03,ENT001,Bruschetta Tradicional,6,8.44
2024-12-03,BEB003,Café Espresso,16,1.65
2024-12-03,ENT003,Burrata com Tomate,18,17.63
2024-12-04,PRI002,Fettuccine Alfredo,71,16.23
2024-12-04,BEB006,Prosecco (Taça),23,11.08
2024-12-04,BEB008,Suco Natural,27,3.07
2024-12-04,PRI004,Risotto ai Funghi,46,23.6
2024-12-04,ENT005,Calamari Fritti,19,14.14
2024-12-04,ENT002,Carpaccio de Filé Mignon,17,14.6
2024-12-04,PRI005,Gnocchi al Pesto,61,18.09
2024-12-04,BEB004,Vinho Tinto (Taça),18,10.41
2024-12-04,ENT003,Burrata com Tomate,37,18.09
2024-12-04,PRI007,Ossobuco alla Milanese,62,34.16
2024-12-04,BEB007,Aperol Spritz,32,12.8
2024-12-04,ENT001,Bruschetta Tradicional,32,8.4
2024-12-04,PRI003,Lasagna Bolognese,48,18.66
2024-12-04,PRI006,Filetto di Manzo,44,31.32
2024-12-04,PRI001,Spaghetti alla Carbonara,75,18.9
2024-12-04,SOB002,Panna Cotta,28,8.16
2024-12-04,SOB004,Gelato Misto,26,6.09
2024-12-04,BEB001,Refrigerante,40,1.56
2024-12-04,BEB005,Vinho Branco (Taça),27,9.22
2024-12-04,BEB002,Água Mineral,25,0.96
2024-12-04,PRI008,Pizza Margherita,43,13.84
2024-12-04,SOB003,Cannoli Siciliano,27,6.88
2024-12-04,ENT004,Antepasto Misto,31,19.99
2024-12-04,BEB003,Café Espresso,21,1.65
2024-12-04,SOB001,Tiramisu,29,9.92
2024-12-05,PRI005,Gnocchi al Pesto,59,17.32
2024-12-05,PRI008,Pizza Margherita,52,13.55
2024-12-05,BEB004,Vinho Tinto (Taça),32,10.92
2024-12-05,PRI003,Lasagna Bolognese,42,19.9
2024-12-05,SOB002,Panna Cotta,31,8.56
2024-12-05,PRI001,Spaghetti alla Carbonara,52,18.74
2024-12-05,ENT003,Burrata com Tomate,25,17.96
2024-12-05,BEB008,Suco Natural,27,3.19
2024-12-05,PRI002,Fettuccine Alfredo,60,16.99
2024-12-05,PRI006,Filetto di Manzo,46,32.62
2024-12-05,PRI007,Ossobuco alla Milanese,53,36.43
2024-12-05,SOB001,Tiramisu,29,9.54
2024-12-05,ENT001,Bruschetta Tradicional,29,8.31
2024-12-05,BEB001,Refrigerante,32,1.57
2024-12-05,PRI004,Risotto ai Funghi,48,23.23
2024-12-05,ENT005,Calamari Fritti,32,14.85
2024-12-05,BEB007,Aperol Spritz,36,12.89
2024-12-05,BEB003,Café Espresso,20,1.72
2024-12-05,BEB006,Prosecco (Taça),22,11.5
2024-12-05,ENT002,Carpaccio de Filé Mignon,20,15.0
2024-12-05,SOB003,Cannoli Siciliano,35,7.45
2024-12-05,SOB004,Gelato Misto,20,6.34
2024-12-05,BEB002,Água Mineral,16,0.95
2024-12-05,ENT004,Antepasto Misto,28,20.14
2024-12-05,BEB005,Vinho Branco (Taça),9,8.79
2024-12-06,PRI006,Filetto di Manzo,57,32.61
2024-12-06,BEB003,Café Espresso,37,1.64
2024-12-06,BEB005,Vinho Branco (Taça),46,9.53
2024-12-06,PRI005,Gnocchi al Pesto,86,17.31
2024-12-06,BEB007,Aperol Spritz,42,12.32
2024-12-06,SOB001,Tiramisu,35,9.32
2024-12-06,BEB002,Água Mineral,32,1.04
2024-12-06,PRI002,Fettuccine Alfredo,79,16.52
2024-12-06,PRI004,Risotto ai Funghi,58,23.57
2024-12-06,PRI007,Ossobuco alla Milanese,70,36.27
2024-12-06,SOB004,Gelato Misto,45,6.36
2024-12-06,ENT003,Burrata com Tomate,36,18.53
2024-12-06,SOB003,Cannoli Siciliano,28,7.1
2024-12-06,BEB008,Suco Natural,39,3.07
2024-12-06,PRI008,Pizza Margherita,57,14.14
2024-12-06,PRI003,Lasagna Bolognese,68,19.1
2024-12-06,BEB006,Prosecco (Taça),40,12.03
2024-12-06,ENT005,Calamari Fritti,51,14.2
2024-12-06,ENT004,Antepasto Misto,33,20.45
2024-12-06,PRI001,Spaghetti alla Carbonara,74,18.98
2024-12-06,SOB002,Panna Cotta,30,8.54
2024-12-06,BEB004,Vinho Tinto (Taça),47,10.51
2024-12-06,ENT001,Bruschetta Tradicional,36,8.89
2024-12-06,ENT002,Carpaccio de Filé Mignon,44,15.2
2024-12-06,BEB001,Refrigerante,38,1.66
2024-12-07,PRI001,Spaghetti alla Carbonara,68,18.7
2024-12-07,SOB002,Panna Cotta,44,8.33
2024-12-07,ENT005,Calamari Fritti,39,14.29
2024-12-07,PRI004,Risotto ai Funghi,64,23.53
2024-12-07,BEB006,Prosecco (Taça),39,11.78
2024-12-07,SOB003,Cannoli Siciliano,47,7.25
2024-12-07,BEB007,Aperol Spritz,43,12.96
2024-12-07,PRI005,Gnocchi al Pesto,60,17.7
2024-12-07,PRI008,Pizza Margherita,59,14.52
2024-12-07,ENT001,Bruschetta Tradicional,32,8.23
2024-12-07,BEB002,Água Mineral,23,1.04
2024-12-07,PRI003,Lasagna Bolognese,77,18.62
2024-12-07,PRI007,Ossobuco alla Milanese,52,35.27
2024-12-07,ENT004,Antepasto Misto,38,21.52
2024-12-07,SOB001,Tiramisu,39,9.79
2024-12-07,ENT002,Carpaccio de Filé Mignon,56,14.52
2024-12-07,PRI002,Fettuccine Alfredo,69,16.35
2024-12-07,BEB001,Refrigerante,35,1.58
2024-12-07,ENT003,Burrata com Tomate,42,18.88
2024-12-07,SOB004,Gelato Misto,38,6.52
2024-12-07,BEB003,Café Espresso,44,1.66
2024-12-07,BEB008,Suco Natural,27,3.05
2024-12-07,BEB005,Vinho Branco (Taça),34,8.94
2024-12-07,PRI006,Filetto di Manzo,61,30.8
2024-12-07,BEB004,Vinho Tinto (Taça),33,10.95
2024-12-08,ENT004,Antepasto Misto,45,20.06
2024-12-08,SOB004,Gelato Misto,39,6.23
2024-12-08,SOB003,Cannoli Siciliano,31,7.32
2024-12-08,BEB001,Refrigerante,43,1.64
2024-12-08,ENT001,Bruschetta Tradicional,44,8.4
2024-12-08,PRI002,Fettuccine Alfredo,81,16.62
2024-12-08,PRI001,Spaghetti alla Carbonara,83,18.22
2024-12-08,BEB004,Vinho Tinto (Taça),67,11.12
2024-12-08,PRI005,Gnocchi al Pesto,89,17.66
2024-12-08,BEB007,Aperol Spritz,35,12.88
2024-12-08,SOB001,Tiramisu,48,9.97
2024-12-08,ENT003,Burrata com Tomate,65,18.1
2024-12-08,BEB005,Vinho Branco (Taça),24,9.07
2024-12-08,PRI003,Lasagna Bolognese,75,20.47
2024-12-08,PRI008,Pizza Margherita,77,14.49
2024-12-08,BEB003,Café Espresso,58,1.74
2024-12-08,PRI006,Filetto di Manzo,60,30.64
2024-12-08,PRI004,Risotto ai Funghi,71,23.42
2024-12-08,ENT002,Carpaccio de Filé Mignon,39,15.63
2024-12-08,PRI007,Ossobuco alla Milanese,70,33.67
2024-12-08,SOB002,Panna Cotta,45,8.65
2024-12-08,BEB008,Suco Natural,41,3.09
2024-12-08,ENT005,Calamari Fritti,33,14.51
2024-12-08,BEB002,Água Mineral,48,0.96
2024-12-08,BEB006,Prosecco (Taça),31,10.95
2024-12-09,BEB007,Aperol Spritz,29,12.61
2024-12-09,ENT003,Burrata com Tomate,34,18.8
2024-12-09,PRI004,Risotto ai Funghi,51,22.08
2024-12-09,PRI008,Pizza Margherita,43,14.7
2024-12-09,PRI007,Ossobuco alla Milanese,55,34.16
2024-12-09,SOB004,Gelato Misto,20,6.3
2024-12-09,ENT004,Antepasto Misto,39,20.82
2024-12-09,PRI002,Fettuccine Alfredo,62,17.67
2024-12-09,BEB002,Água Mineral,25,0.96
2024-12-09,SOB003,Cannoli Siciliano,34,6.83
2024-12-09,PRI003,Lasagna Bolognese,47,18.72
2024-12-09,PRI006,Filetto di Manzo,49,31.39
2024-12-09,BEB003,Café Espresso,34,1.77
2024-12-09,ENT001,Bruschetta Tradicional,27,8.63
2024-12-09,PRI001,Spaghetti alla Carbonara,49,19.01
2024-12-09,BEB001,Refrigerante,22,1.62
2024-12-09,PRI005,Gnocchi al Pesto,61,17.49
2024-12-09,SOB001,Tiramisu,27,9.83
2024-12-09,BEB006,Prosecco (Taça),21,11.95
2024-12-09,ENT005,Calamari Fritti,26,14.67
2024-12-09,ENT002,Carpaccio de Filé Mignon,16,15.19
2024-12-09,BEB008,Suco Natural,22,3.07
2024-12-09,BEB005,Vinho Branco (Taça),24,8.65
2024-12-09,BEB004,Vinho Tinto (Taça),34,11.1
2024-12-09,SOB002,Panna Cotta,18,8.62
2024-12-10,PRI002,Fettuccine Alfredo,59,16.78
2024-12-10,PRI006,Filetto di Manzo,52,32.56
2024-12-10,ENT005,Calamari Fritti,31,13.7
2024-12-10,SOB004,Gelato Misto,30,6.3
2024-12-10,PRI005,Gnocchi al Pesto,70,17.72
2024-12-10,BEB001,Refrigerante,38,1.55
2024-12-10,SOB003,Cannoli Siciliano,28,7.16
2024-12-10,PRI007,Ossobuco alla Milanese,40,34.63
2024-12-10,BEB008,Suco Natural,37,3.14
2024-12-10,BEB004,Vinho Tinto (Taça),39,10.61
2024-12-10,BEB005,Vinho Branco (Taça),36,9.35
2024-12-10,PRI003,Lasagna Bolognese,59,18.63
2024-12-10,BEB006,Prosecco (Taça),16,11.42
2024-12-10,PRI004,Risotto ai Funghi,50,21.98
2024-12-10,SOB001,Tiramisu,28,10.08
2024-12-10,ENT004,Antepasto Misto,24,20.86
2024-12-10,PRI001,Spaghetti alla Carbonara,45,18.09
2024-12-10,PRI008,Pizza Margherita,46,14.24
2024-12-10,BEB007,Aperol Spritz,27,12.44
2024-12-10,ENT002,Carpaccio de Filé Mignon,20,15.6
2024-12-10,ENT001,Bruschetta Tradicional,28,8.53
2024-12-10,BEB003,Café Espresso,22,1.64
2024-12-10,SOB002,Panna Cotta,18,8.89
2024-12-10,ENT003,Burrata com Tomate,22,17.25
2024-12-10,BEB002,Água Mineral,15,1.01
2024-12-11,PRI004,Risotto ai Funghi,57,21.73
2024-12-11,PRI008,Pizza Margherita,30,14.53
2024-12-11,PRI003,Lasagna Bolognese,53,20.25
2024-12-11,ENT002,Carpaccio de Filé Mignon,31,14.86
2024-12-11,PRI002,Fettuccine Alfredo,49,16.48
2024-12-11,BEB004,Vinho Tinto (Taça),42,10.97
2024-12-11,ENT005,Calamari Fritti,25,14.31
2024-12-11,SOB004,Gelato Misto,22,6.59
2024-12-11,ENT001,Bruschetta Tradicional,25,8.48
2024-12-11,BEB001,Refrigerante,23,1.66
2024-12-11,BEB005,Vinho Branco (Taça),27,9.05
2024-12-11,SOB002,Panna Cotta,24,8.77
2024-12-11,SOB001,Tiramisu,27,9.96
2024-12-11,PRI005,Gnocchi al Pesto,57,16.93
2024-12-11,PRI006,Filetto di Manzo,70,32.35
2024-12-11,BEB007,Aperol Spritz,34,12.29
2024-12-11,BEB008,Suco Natural,29,3.1
2024-12-11,BEB006,Prosecco (Taça),40,10.95
2024-12-11,PRI001,Spaghetti alla Carbonara,60,18.47
2024-12-11,BEB002,Água Mineral,38,1.0
2024-12-11,BEB003,Café Espresso,30,1.67
2024-12-11,ENT004,Antepasto Misto,29,20.41
2024-12-11,ENT003,Burrata com Tomate,14,17.26
2024-12-11,PRI007,Ossobuco alla Milanese,75,36.47
2024-12-11,SOB003,Cannoli Siciliano,24,7.33
2024-12-12,PRI006,Filetto di Manzo,69,31.26
2024-12-12,BEB008,Suco Natural,21,3.15
2024-12-12,PRI008,Pizza Margherita,49,14.31
2024-12-12,SOB001,Tiramisu,16,10.15
2024-12-12,PRI001,Spaghetti alla Carbonara,46,18.78
2024-12-12,BEB004,Vinho Tinto (Taça),32,10.89
2024-12-12,PRI004,Risotto ai Funghi,40,22.7
2024-12-12,ENT002,Carpaccio de Filé Mignon,18,15.39
2024-12-12,BEB006,Prosecco (Taça),35,11.37
2024-12-12,PRI007,Ossobuco alla Milanese,53,34.07
2024-12-12,BEB005,Vinho Branco (Taça),25,9.53
2024-12-12,BEB002,Água Mineral,24,1.04
2024-12-12,SOB002,Panna Cotta,21,8.82
2024-12-12,ENT001,Bruschetta Tradicional,32,8.59
2024-12-12,PRI005,Gnocchi al Pesto,65,17.04
2024-12-12,BEB007,Aperol Spritz,26,11.89
2024-12-12,ENT004,Antepasto Misto,17,20.7
2024-12-12,PRI002,Fettuccine Alfredo,60,17.46
2024-12-12,BEB003,Café Espresso,38,1.78
2024-12-12,PRI003,Lasagna Bolognese,36,18.78
2024-12-12,BEB001,Refrigerante,15,1.65
2024-12-12,SOB003,Cannoli Siciliano,26,7.01
2024-12-12,ENT005,Calamari Fritti,19,14.13
2024-12-12,ENT003,Burrata com Tomate,23,18.96
2024-12-12,SOB004,Gelato Misto,25,6.43
2024-12-13,PRI005,Gnocchi al Pesto,69,18.21
2024-12-13,BEB007,Aperol Spritz,36,12.47
2024-12-13,PRI003,Lasagna Bolognese,64,18.95
2024-12-13,PRI008,Pizza Margherita,59,13.6
2024-12-13,SOB002,Panna Cotta,53,8.76
2024-12-13,BEB002,Água Mineral,32,0.98
2024-12-13,PRI001,Spaghetti alla Carbonara,66,19.06
2024-12-13,ENT001,Bruschetta Tradicional,27,8.86
2024-12-13,ENT002,Carpaccio de Filé Mignon,39,14.66
2024-12-13,BEB006,Prosecco (Taça),49,11.77
2024-12-13,BEB008,Suco Natural,40,3.19
2024-12-13,SOB003,Cannoli Siciliano,26,7.3
2024-12-13,SOB004,Gelato Misto,42,6.66
2024-12-13,PRI002,Fettuccine Alfredo,66,17.47
2024-12-13,BEB003,Café Espresso,41,1.73
2024-12-13,PRI004,Risotto ai Funghi,75,22.69
2024-12-13,PRI006,Filetto di Manzo,72,31.51
2024-12-13,SOB001,Tiramisu,28,9.33
2024-12-13,BEB005,Vinho Branco (Taça),30,8.79
2024-12-13,PRI007,Ossobuco alla Milanese,73,35.31
2024-12-13,BEB001,Refrigerante,21,1.67
2024-12-13,ENT003,Burrata com Tomate,45,18.05
2024-12-13,ENT005,Calamari Fritti,39,13.54
2024-12-13,ENT004,Antepasto Misto,44,20.84
2024-12-13,BEB004,Vinho Tinto (Taça),36,10.56
2024-12-14,PRI001,Spaghetti alla Carbonara,71,18.0
2024-12-14,PRI007,Ossobuco alla Milanese,79,36.72
2024-12-14,SOB004,Gelato Misto,41,6.15
2024-12-14,ENT003,Burrata com Tomate,33,17.23
2024-12-14,BEB003,Café Espresso,31,1.67
2024-12-14,ENT001,Bruschetta Tradicional,39,8.66
2024-12-14,ENT002,Carpaccio de Filé Mignon,35,15.57
2024-12-14,BEB005,Vinho Branco (Taça),41,9.51
2024-12-14,SOB003,Cannoli Siciliano,51,6.88
2024-12-14,BEB001,Refrigerante,37,1.6
2024-12-14,ENT004,Antepasto Misto,41,19.6
2024-12-14,BEB006,Prosecco (Taça),44,11.75
2024-12-14,PRI003,Lasagna Bolognese,75,19.11
2024-12-14,PRI004,Risotto ai Funghi,70,23.59
2024-12-14,BEB008,Suco Natural,47,3.05
2024-12-14,PRI002,Fettuccine Alfredo,84,17.43
2024-12-14,BEB004,Vinho Tinto (Taça),48,11.27
2024-12-14,PRI006,Filetto di Manzo,54,32.13
2024-12-14,BEB002,Água Mineral,46,0.99
2024-12-14,SOB002,Panna Cotta,29,8.8
2024-12-14,PRI005,Gnocchi al Pesto,47,18.5
2024-12-14,PRI008,Pizza Margherita,55,14.35
2024-12-14,BEB007,Aperol Spritz,41,12.02
2024-12-14,SOB001,Tiramisu,43,10.12
2024-12-14,ENT005,Calamari Fritti,44,14.23
2024-12-15,PRI005,Gnocchi al Pesto,69,17.65
2024-12-15,ENT004,Antepasto Misto,43,21.25
2024-12-15,PRI003,Lasagna Bolognese,68,19.04
2024-12-15,BEB004,Vinho Tinto (Taça),35,10.66
2024-12-15,PRI001,Spaghetti alla Carbonara,54,18.96
2024-12-15,BEB006,Prosecco (Taça),30,11.43
2024-12-15,ENT002,Carpaccio de Filé Mignon,39,15.41
2024-12-15,PRI007,Ossobuco alla Milanese,86,34.14
2024-12-15,PRI008,Pizza Margherita,89,13.43
2024-12-15,PRI006,Filetto di Manzo,73,31.44
2024-12-15,SOB001,Tiramisu,54,10.15
2024-12-15,PRI002,Fettuccine Alfredo,76,17.04
2024-12-15,SOB002,Panna Cotta,34,8.82
2024-12-15,SOB004,Gelato Misto,25,6.35
2024-12-15,BEB007,Aperol Spritz,37,12.53
2024-12-15,BEB001,Refrigerante,36,1.59
2024-12-15,ENT003,Burrata com Tomate,28,17.4
2024-12-15,BEB002,Água Mineral,30,0.95
2024-12-15,SOB003,Cannoli Siciliano,27,6.89
2024-12-15,BEB005,Vinho Branco (Taça),23,9.38
2024-12-15,BEB008,Suco Natural,42,3.22
2024-12-15,PRI004,Risotto ai Funghi,71,22.31
2024-12-15,ENT005,Calamari Fritti,28,13.83
2024-12-15,ENT001,Bruschetta Tradicional,39,8.84
2024-12-15,BEB003,Café Espresso,36,1.68
2024-12-16,PRI005,Gnocchi al Pesto,60,18.39
2024-12-16,PRI002,Fettuccine Alfredo,51,17.13
2024-12-16,BEB008,Suco Natural,25,3.17
2024-12-16,PRI006,Filetto di Manzo,61,32.8
2024-12-16,BEB003,Café Espresso,8,1.74
2024-12-16,SOB002,Panna Cotta,21,8.33
2024-12-16,PRI004,Risotto ai Funghi,68,23.6
2024-12-16,SOB004,Gelato Misto,34,6.41
2024-12-16,ENT002,Carpaccio de Filé Mignon,32,15.31
2024-12-16,BEB002,Água Mineral,24,1.0
2024-12-16,ENT001,Bruschetta Tradicional,37,8.11
2024-12-16,BEB004,Vinho Tinto (Taça),30,10.99
2024-12-16,PRI007,Ossobuco alla Milanese,52,35.35
2024-12-16,ENT005,Calamari Fritti,29,13.62
2024-12-16,BEB001,Refrigerante,36,1.59
2024-12-16,ENT003,Burrata com Tomate,36,18.25
2024-12-16,SOB003,Cannoli Siciliano,32,7.24
2024-12-16,PRI003,Lasagna Bolognese,54,19.0
2024-12-16,BEB007,Aperol Spritz,24,12.36
2024-12-16,BEB005,Vinho Branco (Taça),18,8.92
2024-12-16,BEB006,Prosecco (Taça),29,11.43
2024-12-16,PRI008,Pizza Margherita,39,13.73
2024-12-16,PRI001,Spaghetti alla Carbonara,56,18.18
2024-12-16,ENT004,Antepasto Misto,30,21.21
2024-12-16,SOB001,Tiramisu,16,10.03
2024-12-17,PRI007,Ossobuco alla Milanese,65,36.58
2024-12-17,PRI001,Spaghetti alla Carbonara,71,19.1
2024-12-17,PRI005,Gnocchi al Pesto,51,17.51
2024-12-17,SOB004,Gelato Misto,35,6.54
2024-12-17,BEB005,Vinho Branco (Taça),41,8.95
2024-12-17,PRI008,Pizza Margherita,48,14.67
2024-12-17,SOB002,Panna Cotta,29,8.7
2024-12-17,PRI002,Fettuccine Alfredo,38,17.08
2024-12-17,ENT005,Calamari Fritti,31,14.06
2024-12-17,ENT003,Burrata com Tomate,12,18.59
2024-12-17,ENT001,Bruschetta Tradicional,26,8.37
2024-12-17,PRI004,Risotto ai Funghi,41,22.36
2024-12-17,BEB008,Suco Natural,42,3.24
2024-12-17,PRI006,Filetto di Manzo,65,32.33
2024-12-17,ENT004,Antepasto Misto,24,20.86
2024-12-17,BEB006,Prosecco (Taça),13,11.97
2024-12-17,BEB001,Refrigerante,17,1.52
2024-12-17,PRI003,Lasagna Bolognese,59,18.9
2024-12-17,BEB004,Vinho Tinto (Taça),36,11.05
2024-12-17,BEB007,Aperol Spritz,14,12.42
2024-12-17,ENT002,Carpaccio de Filé Mignon,28,15.13
2024-12-17,SOB001,Tiramisu,25,9.79
2024-12-17,BEB002,Água Mineral,13,1.01
2024-12-17,SOB003,Cannoli Siciliano,22,7.42
2024-12-17,BEB003,Café Espresso,21,1.63
2024-12-18,PRI004,Risotto ai Funghi,54,22.84
2024-12-18,BEB004,Vinho Tinto (Taça),16,10.49
2024-12-18,PRI003,Lasagna Bolognese,55,19.73
2024-12-18,PRI002,Fettuccine Alfredo,46,16.38
2024-12-18,PRI007,Ossobuco alla Milanese,43,35.53
2024-12-18,ENT005,Calamari Fritti,14,14.28
2024-12-18,BEB003,Café Espresso,40,1.76
2024-12-18,BEB005,Vinho Branco (Taça),28,8.87
2024-12-18,BEB006,Prosecco (Taça),19,11.11
2024-12-18,PRI006,Filetto di Manzo,38,32.85
2024-12-18,BEB001,Refrigerante,17,1.56
2024-12-18,BEB007,Aperol Spritz,39,12.14
2024-12-18,ENT004,Antepasto Misto,27,20.89
2024-12-18,PRI005,Gnocchi al Pesto,45,17.75
2024-12-18,BEB002,Água Mineral,38,1.03
2024-12-18,PRI008,Pizza Margherita,54,14.53
2024-12-18,SOB004,Gelato Misto,25,6.46
2024-12-18,BEB008,Suco Natural,23,3.13
2024-12-18,SOB003,Cannoli Siciliano,18,7.11
2024-12-18,SOB001,Tiramisu,20,9.33
2024-12-18,PRI001,Spaghetti alla Carbonara,36,17.98
2024-12-18,ENT002,Carpaccio de Filé Mignon,32,14.48
2024-12-18,ENT003,Burrata com Tomate,30,18.6
2024-12-18,SOB002,Panna Cotta,24,8.18
2024-12-18,ENT001,Bruschetta Tradicional,16,8.36
2024-12-19,PRI002,Fettuccine Alfredo,68,16.86
2024-12-19,BEB007,Aperol Spritz,19,12.02
2024-12-19,SOB002,Panna Cotta,29,8.65
2024-12-19,PRI005,Gnocchi al Pesto,62,17.15
2024-12-19,ENT005,Calamari Fritti,26,14.46
2024-12-19,PRI006,Filetto di Manzo,50,33.44
2024-12-19,ENT003,Burrata com Tomate,24,18.93
2024-12-19,SOB003,Cannoli Siciliano,27,6.9
2024-12-19,PRI008,Pizza Margherita,50,14.04
2024-12-19,PRI004,Risotto ai Funghi,51,23.58
